template,frequency
"The [X], who was leaders, is [Y]",1
"The [X], who arrived under Nixon, is [Y]",1
"The [X], who provoked a backlash, is [Y]",1
"The [X], who portrayed themselves as an vanguard, is [Y]",1
"The [X], who dealt with attacks, is [Y]",1
"The [X], who was based, is [Y]",1
"The [X], who was born out the struggle, is [Y]",1
"The [X], who had themes, is [Y]",1
"The [X], who was 70 percent, is [Y]",1
"The [X], who traced back to the passage, is [Y]",1
"The [X], who saw as the product, is [Y]",1
"The [X], who popularized to work the taxes, is [Y]",1
"The [X], who brought the strands, is [Y]",1
"The [X], who backed to reduce Proposition, is [Y]",1
"The [X], who signed the foundation of the cut, is [Y]",1
"The [X], who was a part of the presidents, is [Y]",1
"The [X], who was government, is [Y]",2
"The [X], who was to cut taxes, is [Y]",1
"The [X], who worked the figure, is [Y]",1
"The [X], who was Stockman, is [Y]",1
"The [X], who entered possible to cut the administration, is [Y]",1
"The [X], who put to cut a noose, is [Y]",1
"The [X], who stimulated growth, is [Y]",1
"The [X], who thought the budget, is [Y]",1
"The [X], who argued for cut, is [Y]",1
"The [X], who agreed on the Act, is [Y]",1
"The [X], who lied with moderates, is [Y]",1
"The [X], who seemed surprising, is [Y]",1
"The [X], who was a disorder, is [Y]",1
"The [X], who was made of stuff, is [Y]",1
"The [X], who was over deficits, is [Y]",1
"The [X], who was elected to the House, is [Y]",1
"The [X], who led a campaign, is [Y]",1
"The [X], who cultivated controversies, is [Y]",1
"The [X], who helped to take the it, is [Y]",1
"The [X], who built a generation, is [Y]",1
"The [X], who harvested money from donors, is [Y]",1
"The [X], who fought against any proposals, is [Y]",1
"The [X], who campaigned in 1988, is [Y]",1
"The [X], who pushed to raise me, is [Y]",1
"The [X], who agreed with negotiators, is [Y]",1
"The [X], who refused important, is [Y]",1
"The [X], who forced to reopen the president, is [Y]",1
"The [X], who burnished difficult, is [Y]",1
"The [X], who created to offset the rule, is [Y]",1
"The [X], who helped reduce, is [Y]",4
"The [X], who was bankrupt, is [Y]",1
"The [X], who was the empire, is [Y]",1
"The [X], who was in Washington, is [Y]",1
"The [X], who united familiar to activists, is [Y]",1
"The [X], who provided fodder, is [Y]",1
"The [X], who promised to reduce the deficit, is [Y]",1
"The [X], who had to face the reality, is [Y]",1
"The [X], who assembled team, is [Y]",1
"The [X], who made money, is [Y]",1
"The [X], who sided with the hawks, is [Y]",1
"The [X], who proposed to reduce the deficit, is [Y]",1
"The [X], who attacked to defeat the increases, is [Y]",1
"The [X], who reduced deficits, is [Y]",2
"The [X], who betted on reduction, is [Y]",1
"The [X], who strengthened the difference, is [Y]",1
"The [X], who was the key to control, is [Y]",1
"The [X], who had an mandate, is [Y]",1
"The [X], who was the brush with default, is [Y]",1
"The [X], who passed two bills, is [Y]",1
"The [X], who vetoed both bills, is [Y]",1
"The [X], who passed a budget, is [Y]",1
"The [X], who vetoed that bill, is [Y]",1
"The [X], who was willing to play a deficits, is [Y]",1
"The [X], who was victory within the Party, is [Y]",1
"The [X], who upended willing to raise the system, is [Y]",1
"The [X], who used control, is [Y]",1
"The [X], who helped uncompromising, is [Y]",1
"The [X], who launched to donate the Project, is [Y]",1
"The [X], who was quick to copy system, is [Y]",1
"The [X], who was the victory of Gingrich, is [Y]",1
"The [X], who mattered as a tool, is [Y]",1
"The [X], who was the device, is [Y]",1
"The [X], who let to cut anxiety, is [Y]",1
"The [X], who starved the way, is [Y]",1
"The [X], who endorsed the strategy, is [Y]",1
"The [X], who was up to Gingrich, is [Y]",1
"The [X], who was headed out Washington, is [Y]",1
"The [X], who provided discipline, is [Y]",1
"The [X], who was candid to cut government, is [Y]",1
"The [X], who was open about the fact, is [Y]",1
"The [X], who was dimwitted, is [Y]",1
"The [X], who hit upon the idea, is [Y]",1
"The [X], who ignored the pledge, is [Y]",1
"The [X], who was able to sign representatives, is [Y]",1
"The [X], who became a step for any Republican, is [Y]",1
"The [X], who became a factor in politics, is [Y]",1
"The [X], who began organizing, is [Y]",1
"The [X], who connected network, is [Y]",1
"The [X], who became a forum for the establishment, is [Y]",1
"The [X], who helped convince, is [Y]",1
"The [X], who wrote Brinkley, is [Y]",1
"The [X], who listened to, is [Y]",1
"The [X], who was one of the leaders, is [Y]",1
"The [X], who was able to maintain control, is [Y]",1
"The [X], who deemed conservative, is [Y]",1
"The [X], who survived a challenge, is [Y]",1
"The [X], who was able to enforce discipline, is [Y]",1
"The [X], who was successful, is [Y]",2
"The [X], who said angry, is [Y]",1
"The [X], who reflected who, is [Y]",1
"The [X], who was one of resentment, is [Y]",1
"The [X], who considered the government, is [Y]",1
"The [X], who woke the they, is [Y]",1
"The [X], who remained stable since the 1970s, is [Y]",1
"The [X], who found Advertising, is [Y]",1
"The [X], who pioneered to mine the use, is [Y]",1
"The [X], who was experts at the form, is [Y]",1
"The [X], who gave to spread an channel, is [Y]",1
"The [X], who gave the medium, is [Y]",1
"The [X], who featured hosts, is [Y]",1
"The [X], who was the channel since 2002, is [Y]",1
"The [X], who was quick to realize the potential, is [Y]",1
"The [X], who reminded wasteful to to audiences, is [Y]",1
"The [X], who was some conspiracy behind the media, is [Y]",1
"The [X], who talked from the script, is [Y]",1
"The [X], who was differences within the movement, is [Y]",1
"The [X], who was blasted through the mail, is [Y]",1
"The [X], who developed to comply grudges, is [Y]",1
"The [X], who launched outlets, is [Y]",1
"The [X], who broadcasted the enemy, is [Y]",1
"The [X], who ran ads, is [Y]",1
"The [X], who saw an activist, is [Y]",1
"The [X], who legalized abortion, is [Y]",1
"The [X], who damaged impressions, is [Y]",1
"The [X], who was willing to pay taxes, is [Y]",1
"The [X], who made the budget, is [Y]",1
"The [X], who blamed both deficits, is [Y]",1
"The [X], who hardened stance, is [Y]",1
"The [X], who created conservative, is [Y]",1
"The [X], who remained stable over the years, is [Y]",1
"The [X], who strengthened that belief, is [Y]",1
"The [X], who had one of own, is [Y]",1
"The [X], who was orthodoxy among the majorities, is [Y]",1
"The [X], who was control of the House, is [Y]",1
"The [X], who settled the issue, is [Y]",1
"The [X], who fell for four years, is [Y]",1
"The [X], who allowed a plan, is [Y]",1
"The [X], who did the rest, is [Y]",1
"The [X], who funded a surplus, is [Y]",1
"The [X], who was the code, is [Y]",1
"The [X], who was turned, is [Y]",1
"The [X], who removed the pressure, is [Y]",1
"The [X], who jumped from 24 people, is [Y]",1
"The [X], who stayed above 24, is [Y]",1
"The [X], who began to collect benefits, is [Y]",1
"The [X], who increased by three years, is [Y]",1
"The [X], who was any secret, is [Y]",1
"The [X], who warned about a boom, is [Y]",1
"The [X], who was 13 percent of the budget, is [Y]",1
"The [X], who was large, is [Y]",4
"The [X], who was projected to cause, is [Y]",1
"The [X], who entered high had retiring years, is [Y]",1
"The [X], who ran an surplus, is [Y]",2
"The [X], who created to retire deficits, is [Y]",1
"The [X], who was like a person, is [Y]",1
"The [X], who was the product of a perspective, is [Y]",1
"The [X], who showed a surplus, is [Y]",1
"The [X], who used to measure results, is [Y]",1
"The [X], who had sure, is [Y]",1
"The [X], who had operations, is [Y]",1
"The [X], who faced a deficit, is [Y]",1
"The [X], who loomed over the surpluses, is [Y]",1
"The [X], who was meaningless, is [Y]",1
"The [X], who had to show a budget, is [Y]",1
"The [X], who talked about programs, is [Y]",1
"The [X], who listened to me, is [Y]",1
"The [X], who locked the Republicans, is [Y]",1
"The [X], who gave the chance, is [Y]",1
"The [X], who was off the agenda, is [Y]",1
"The [X], who projected trillions of dollars, is [Y]",1
"The [X], who was cuts, is [Y]",1
"The [X], who was repositioned as a way, is [Y]",1
"The [X], who favorred focusing, is [Y]",1
"The [X], who had margin, is [Y]",1
"The [X], who came into play, is [Y]",1
"The [X], who rallied groups, is [Y]",1
"The [X], who was the cut in history, is [Y]",2
"The [X], who lowered rates, is [Y]",1
"The [X], who was passed through the process, is [Y]",1
"The [X], who made them, is [Y]",1
"The [X], who expected to cost billion, is [Y]",1
"The [X], who was bigger can patch the number, is [Y]",1
"The [X], who made to make the impact, is [Y]",1
"The [X], who became a horse, is [Y]",1
"The [X], who attacked Republicans, is [Y]",1
"The [X], who accelerated several of the cuts, is [Y]",1
"The [X], who was billion, is [Y]",9
"The [X], who was the wealthy, is [Y]",1
"The [X], who went to the percent, is [Y]",2
"The [X], who saw an reduction, is [Y]",1
"The [X], who was the taxes, is [Y]",1
"The [X], who was true did pay, is [Y]",1
"The [X], who contributed to the households, is [Y]",1
"The [X], who weakened the situation, is [Y]",1
"The [X], who fell from 20.6, is [Y]",1
"The [X], who was due in part, is [Y]",4
"The [X], who averaged 17.3 percent, is [Y]",1
"The [X], who was two problems with this claim, is [Y]",1
"The [X], who increased growth in the term, is [Y]",1
"The [X], who added billion, is [Y]",2
"The [X], who was to increase the debt, is [Y]",1
"The [X], who made the contribution, is [Y]",1
"The [X], who was to put money, is [Y]",1
"The [X], who was smaller, is [Y]",2
"The [X], who increased spending, is [Y]",3
"The [X], who was due to spending, is [Y]",1
"The [X], who blamed the War, is [Y]",1
"The [X], who was to pay, is [Y]",1
"The [X], who resisted the _, is [Y]",1
"The [X], who introduced 2003 cut, is [Y]",1
"The [X], who reconciled war with cuts, is [Y]",1
"The [X], who claimed the billion, is [Y]",1
"The [X], who was in the programs, is [Y]",1
"The [X], who personalized to pay Security, is [Y]",1
"The [X], who let that money, is [Y]",1
"The [X], who was one of goals, is [Y]",1
"The [X], who added _, is [Y]",1
"The [X], who was due to the program, is [Y]",2
"The [X], who made reforming, is [Y]",1
"The [X], who proposed allowing, is [Y]",1
"The [X], who came close to a vote, is [Y]",1
"The [X], who was a victory for the revolt, is [Y]",1
"The [X], who reached larger could retiring billion, is [Y]",1
"The [X], who shifted from the surplus, is [Y]",1
"The [X], who seemed a matter, is [Y]",1
"The [X], who was blamed on the insistence, is [Y]",1
"The [X], who was a equivalence, is [Y]",1
"The [X], who was a difference between action, is [Y]",1
"The [X], who was on a course, is [Y]",1
"The [X], who invested permanent, is [Y]",1
"The [X], who went untouched, is [Y]",1
"The [X], who was because choices, is [Y]",1
"The [X], who was contributors to the debt, is [Y]",1
"The [X], who ran a deficit, is [Y]",1
"The [X], who was due to the benefit, is [Y]",1
"The [X], who was the fault of Security, is [Y]",1
"The [X], who was a factor in the growth, is [Y]",1
"The [X], who was 36 percent of GDP, is [Y]",1
"The [X], who inherited a problem, is [Y]",1
"The [X], who was the order of the day, is [Y]",1
"The [X], who was told, is [Y]",1
"The [X], who saw a transformation, is [Y]",1
"The [X], who shifted emphasis, is [Y]",1
"The [X], who led to the deregulation, is [Y]",1
"The [X], who made to borrowing amounts, is [Y]",1
"The [X], who was the bubble in history, is [Y]",1
"The [X], who froze the markets, is [Y]",1
"The [X], who reacted by a system, is [Y]",1
"The [X], who became the downturn since the Depression, is [Y]",1
"The [X], who jumped to 10 percent, is [Y]",1
"The [X], who produced less than the end, is [Y]",1
"The [X], who caused money, is [Y]",1
"The [X], who fell from trillion, is [Y]",1
"The [X], who went taking, is [Y]",1
"The [X], who was paid to support the market, is [Y]",1
"The [X], who pushed through programs, is [Y]",1
"The [X], who cut taxes by billion, is [Y]",1
"The [X], who became the focus of attacks, is [Y]",1
"The [X], who created the deficits, is [Y]",1
"The [X], who was a memory, is [Y]",1
"The [X], who continued the eye, is [Y]",1
"The [X], who increased able to do the debt, is [Y]",1
"The [X], who went investors, is [Y]",1
"The [X], who made a bill, is [Y]",1
"The [X], who agreed to extend the cuts, is [Y]",1
"The [X], who strengthened resentment toward the government, is [Y]",1
"The [X], who increased insecurity, is [Y]",1
"The [X], who was a contributor to the emergence, is [Y]",1
"The [X], who was opposition to taxes, is [Y]",1
"The [X], who referred to the Party, is [Y]",1
"The [X], who seemed to give the base, is [Y]",1
"The [X], who was to a degree, is [Y]",1
"The [X], who succeeded in government, is [Y]",1
"The [X], who outnumbered ones, is [Y]",1
"The [X], who mattered the positions, is [Y]",1
"The [X], who defeated incumbents, is [Y]",1
"The [X], who helped conservative than the incumbents, is [Y]",1
"The [X], who was preoccupied with cuts, is [Y]",1
"The [X], who was about deficits, is [Y]",1
"The [X], who made impossible, is [Y]",1
"The [X], who was visible since the elections, is [Y]",1
"The [X], who was the matter of the cuts, is [Y]",1
"The [X], who favorred extending, is [Y]",1
"The [X], who demanded the extension, is [Y]",1
