template,frequency
"The [X], who managed to hide picture, is [Y]",1
"The [X], who was in place, is [Y]",1
"The [X], who snuck he, is [Y]",1
"The [X], who was a thrill, is [Y]",1
"The [X], who was a bum without a job, is [Y]",1
"The [X], who felt like crap, is [Y]",1
"The [X], who was play, is [Y]",1
"The [X], who found work, is [Y]",1
"The [X], who considered, is [Y]",1
"The [X], who needed to work, is [Y]",1
"The [X], who got out poverty, is [Y]",1
"The [X], who was a hobby of mine, is [Y]",1
"The [X], who was for people, is [Y]",1
"The [X], who was for you, is [Y]",1
"The [X], who had to say that, is [Y]",1
"The [X], who bothered me, is [Y]",1
"The [X], who got smoky, is [Y]",1
"The [X], who went back to sleep, is [Y]",2
"The [X], who ed with you, is [Y]",3
"The [X], who was on the subject, is [Y]",1
"The [X], who gave the right, is [Y]",1
"The [X], who lived like you, is [Y]",1
"The [X], who thought different, is [Y]",1
"The [X], who went to save this country, is [Y]",1
"The [X], who was just like any man, is [Y]",1
"The [X], who was myself, is [Y]",1
"The [X], who was careful of the cars, is [Y]",1
"The [X], who fell asleep at work, is [Y]",1
"The [X], who felt cooler, is [Y]",1
"The [X], who was break, is [Y]",1
"The [X], who was the break for us, is [Y]",1
"The [X], who screwed it, is [Y]",1
"The [X], who went to say, is [Y]",2
"The [X], who came to the section, is [Y]",1
"The [X], who betted fun, is [Y]",1
"The [X], who guessed, is [Y]",1
"The [X], who came to the reunions, is [Y]",1
"The [X], who went to sleep, is [Y]",1
"The [X], who betted pictures, is [Y]",1
"The [X], who was bored, is [Y]",1
"The [X], who took a lot, is [Y]",1
"The [X], who took picture, is [Y]",5
"The [X], who covered the lens, is [Y]",2
"The [X], who tried it, is [Y]",5
"The [X], who wound it, is [Y]",1
"The [X], who gave another try, is [Y]",1
"The [X], who looked scary, is [Y]",2
"The [X], who went for, is [Y]",2
"The [X], who did at work, is [Y]",1
"The [X], who made things like this, is [Y]",1
"The [X], who stopped lying, is [Y]",1
"The [X], who ed school, is [Y]",1
"The [X], who heard the exam, is [Y]",1
"The [X], who was a student, is [Y]",1
"The [X], who was counted, is [Y]",1
"The [X], who took any pictures, is [Y]",1
"The [X], who liked looking, is [Y]",1
"The [X], who was nice, is [Y]",1
"The [X], who was 1800cc, is [Y]",1
"The [X], who was expensive, is [Y]",1
"The [X], who payed, is [Y]",1
"The [X], who was delinquents, is [Y]",1
"The [X], who said lets, is [Y]",1
"The [X], who got back to work, is [Y]",1
"The [X], who let older, is [Y]",1
"The [X], who got on case, is [Y]",1
"The [X], who got into her, is [Y]",1
"The [X], who got act, is [Y]",1
"The [X], who was upset, is [Y]",1
"The [X], who was angry, is [Y]",1
"The [X], who took a picture, is [Y]",1
"The [X], who loved taking, is [Y]",1
"The [X], who wound it in the back, is [Y]",1
"The [X], who liked to see the pictures, is [Y]",1
"The [X], who remembered, is [Y]",1
"The [X], who wiped it, is [Y]",1
"The [X], who was with a friend, is [Y]",1
"The [X], who got a rag, is [Y]",1
"The [X], who showed a time, is [Y]",1
"The [X], who let keep, is [Y]",1
"The [X], who looked like rain, is [Y]",1
"The [X], who needed to go her, is [Y]",1
"The [X], who wannaed go, is [Y]",1
"The [X], who needed to look, is [Y]",1
"The [X], who cut it, is [Y]",1
"The [X], who was Chorong, is [Y]",1
"The [X], who was big, is [Y]",1
"The [X], who barked, is [Y]",1
"The [X], who looked funny, is [Y]",1
"The [X], who crawled into newspapers, is [Y]",1
"The [X], who got wet, is [Y]",1
"The [X], who read this paper, is [Y]",1
"The [X], who was name, is [Y]",1
"The [X], who looked for, is [Y]",1
"The [X], who searched for dog, is [Y]",1
"The [X], who was black, is [Y]",1
"The [X], who ed white, is [Y]",2
"The [X], who drank a little, is [Y]",1
"The [X], who drank good, is [Y]",1
"The [X], who was drunk to find the dog, is [Y]",1
"The [X], who drank me, is [Y]",1
"The [X], who wiped, is [Y]",2
"The [X], who was ok to do that, is [Y]",1
"The [X], who felt guilty, is [Y]",2
"The [X], who had some, is [Y]",1
"The [X], who was ten, is [Y]",1
"The [X], who was older, is [Y]",1
"The [X], who looked for puppy, is [Y]",1
"The [X], who began a issue, is [Y]",1
"The [X], who wasted money, is [Y]",1
"The [X], who gathered at venues, is [Y]",1
"The [X], who decided to crack, is [Y]",1
"The [X], who ed in, is [Y]",1
"The [X], who brought some keys, is [Y]",1
"The [X], who was shut for a while, is [Y]",1
"The [X], who thought anybody, is [Y]",1
"The [X], who worried about you, is [Y]",1
"The [X], who gave a cigarette, is [Y]",1
"The [X], who went to do, is [Y]",1
"The [X], who ed that thing, is [Y]",1
"The [X], who ed many, is [Y]",1
"The [X], who ed the blame, is [Y]",1
"The [X], who heard meetings, is [Y]",1
"The [X], who stepped them, is [Y]",1
"The [X], who arrested everyone, is [Y]",1
"The [X], who let forget, is [Y]",1
"The [X], who refreshed mind, is [Y]",1
"The [X], who came to a close, is [Y]",1
"The [X], who considered the resistance, is [Y]",1
"The [X], who dated yoon, is [Y]",1
"The [X], who served in the army, is [Y]",1
"The [X], who liked that, is [Y]",1
"The [X], who had the spark, is [Y]",1
"The [X], who pressed 4, is [Y]",1
"The [X], who had some time, is [Y]",1
"The [X], who was interested in Zen, is [Y]",1
"The [X], who was aware of the spirit, is [Y]",1
"The [X], who understood you, is [Y]",1
"The [X], who wannaed do, is [Y]",1
"The [X], who fucked good at it, is [Y]",1
"The [X], who was the sunrise, is [Y]",1
"The [X], who was short, is [Y]",1
"The [X], who was always like that, is [Y]",1
"The [X], who said important for health, is [Y]",1
"The [X], who was in Jin, is [Y]",1
"The [X], who brought a picture, is [Y]",1
"The [X], who had anything with 24 photos, is [Y]",1
"The [X], who needed to take one, is [Y]",1
"The [X], who was a tourist, is [Y]",1
"The [X], who wanted to have, is [Y]",1
"The [X], who reported it, is [Y]",1
"The [X], who was Jeong from the post, is [Y]",1
"The [X], who had to take a picture, is [Y]",1
"The [X], who was a zone, is [Y]",2
"The [X], who used to serve, is [Y]",1
"The [X], who printed the date, is [Y]",1
"The [X], who was responsible for the stuff, is [Y]",1
"The [X], who thought another camera, is [Y]",1
"The [X], who bought a newspaper, is [Y]",1
"The [X], who wanted to see this, is [Y]",1
"The [X], who was from son, is [Y]",1
"The [X], who saw son, is [Y]",1
"The [X], who had a son, is [Y]",1
"The [X], who knew Seoul, is [Y]",1
"The [X], who worked in factory, is [Y]",1
"The [X], who missed wife, is [Y]",1
"The [X], who came the sea, is [Y]",1
"The [X], who thanked you for the video, is [Y]",1
"The [X], who had to buy those things, is [Y]",1
"The [X], who was Imlan after you, is [Y]",1
"The [X], who was a boy, is [Y]",1
"The [X], who prayed for health, is [Y]",1
"The [X], who was across this sea, is [Y]",1
"The [X], who missed son, is [Y]",1
"The [X], who was the Sea, is [Y]",1
"The [X], who was southwest, is [Y]",1
"The [X], who was the same in Bangladeshi, is [Y]",1
"The [X], who was sal, is [Y]",1
"The [X], who loved you in Bangladeshi, is [Y]",1
"The [X], who loved you in Bangladesh, is [Y]",1
"The [X], who made Balibash, is [Y]",1
"The [X], who was cold, is [Y]",1
"The [X], who needed to brush, is [Y]",1
"The [X], who seemed to study, is [Y]",1
"The [X], who glanced it, is [Y]",1
"The [X], who gave picture, is [Y]",1
"The [X], who took a look, is [Y]",1
"The [X], who got time, is [Y]",1
"The [X], who gave a tour, is [Y]",1
"The [X], who was dated yoon, is [Y]",1
"The [X], who felt anxious, is [Y]",1
"The [X], who knew father, is [Y]",1
"The [X], who took care of everything, is [Y]",1
"The [X], who thought a turn, is [Y]",1
"The [X], who turned into that street, is [Y]",1
"The [X], who knew to find way, is [Y]",1
"The [X], who took stuff, is [Y]",1
"The [X], who jumped the wall, is [Y]",1
"The [X], who thought mistaken, is [Y]",1
"The [X], who got out hand, is [Y]",1
"The [X], who started unloading, is [Y]",1
"The [X], who went the landlord, is [Y]",1
"The [X], who held a minute, is [Y]",1
"The [X], who charged double for this distance, is [Y]",1
"The [X], who was hard to wait, is [Y]",1
"The [X], who fooled me, is [Y]",1
"The [X], who stayed out it, is [Y]",1
"The [X], who knew what time, is [Y]",1
"The [X], who was great with directions, is [Y]",1
"The [X], who had to find the contract, is [Y]",1
"The [X], who was the landlady, is [Y]",1
"The [X], who was out, is [Y]",1
"The [X], who helped by, is [Y]",1
"The [X], who was some kind of mistake, is [Y]",1
"The [X], who said the tenant, is [Y]",1
"The [X], who got things, is [Y]",1
"The [X], who had no plans, is [Y]",1
"The [X], who discussed this with the landlady, is [Y]",1
"The [X], who stacked stuff, is [Y]",1
"The [X], who moved out, is [Y]",1
"The [X], who had to wait, is [Y]",1
"The [X], who promised to wait, is [Y]",1
"The [X], who came here without, is [Y]",1
"The [X], who ed the landlord, is [Y]",1
"The [X], who got in touch, is [Y]",1
"The [X], who went things, is [Y]",1
"The [X], who ed this luggage, is [Y]",1
"The [X], who was suppose to move, is [Y]",1
"The [X], who planned to move, is [Y]",1
"The [X], who accorded to the contract, is [Y]",1
"The [X], who had it with you, is [Y]",1
"The [X], who supposed to move, is [Y]",1
"The [X], who had to stay, is [Y]",1
"The [X], who was asking, is [Y]",1
"The [X], who promised you, is [Y]",1
"The [X], who needed this nonsense, is [Y]",1
"The [X], who went home for, is [Y]",1
"The [X], who gave cancel, is [Y]",1
"The [X], who cancelled the deal, is [Y]",1
"The [X], who thought of, is [Y]",1
"The [X], who was out line, is [Y]",1
"The [X], who was a room, is [Y]",1
"The [X], who called this nice, is [Y]",1
"The [X], who was seen holes, is [Y]",1
"The [X], who was respect, is [Y]",1
"The [X], who blew, is [Y]",1
"The [X], who assumed the dictatorship, is [Y]",1
"The [X], who emerged as a power, is [Y]",1
"The [X], who succumbed to apathy, is [Y]",1
"The [X], who flew an it, is [Y]",1
"The [X], who was a member of this society, is [Y]",1
"The [X], who was immature, is [Y]",1
"The [X], who thought some that, is [Y]",1
"The [X], who thought any kind, is [Y]",1
"The [X], who fucked you, is [Y]",1
"The [X], who meant anything, is [Y]",1
"The [X], who looked at yourself, is [Y]",1
"The [X], who blamed me, is [Y]",1
"The [X], who let one thing, is [Y]",1
"The [X], who surrounded the gate, is [Y]",1
"The [X], who got us, is [Y]",1
"The [X], who wore a suit, is [Y]",1
"The [X], who was shot right in the face, is [Y]",1
"The [X], who came lax on a holiday, is [Y]",1
"The [X], who was three checkpoints to the gate, is [Y]",1
"The [X], who ed a traitor among us, is [Y]",1
"The [X], who leaved the room, is [Y]",1
"The [X], who meant Kumchul, is [Y]",1
"The [X], who was anyone, is [Y]",1
"The [X], who put the gun, is [Y]",1
"The [X], who was the exit, is [Y]",1
"The [X], who continued the fight, is [Y]",1
"The [X], who exploded, is [Y]",1
"The [X], who wanted to die, is [Y]",1
"The [X], who dropped it on the stairs, is [Y]",1
"The [X], who installed it, is [Y]",1
"The [X], who was that woman, is [Y]",1
"The [X], who was one of the members, is [Y]",1
"The [X], who helped it, is [Y]",1
"The [X], who was harder for her, is [Y]",1
"The [X], who leaved the government, is [Y]",1
"The [X], who became some kind of general, is [Y]",1
"The [X], who knew shed, is [Y]",1
"The [X], who thought possible, is [Y]",1
"The [X], who put hands, is [Y]",1
"The [X], who moved Ill, is [Y]",1
"The [X], who had a cigarette, is [Y]",1
"The [X], who ed the situation, is [Y]",1
"The [X], who cleaned, is [Y]",1
"The [X], who had to see a doctor, is [Y]",1
"The [X], who was a shock for you, is [Y]",1
"The [X], who was ideal, is [Y]",1
"The [X], who knew hard, is [Y]",1
"The [X], who told to give you, is [Y]",1
"The [X], who asked to give you, is [Y]",1
"The [X], who was a lever on the ceiling, is [Y]",1
"The [X], who checked good, is [Y]",1
"The [X], who got to drive, is [Y]",1
"The [X], who got the license, is [Y]",1
"The [X], who went to get an application, is [Y]",1
"The [X], who was husband, is [Y]",1
"The [X], who ed day, is [Y]",1
"The [X], who was on 29th, is [Y]",1
"The [X], who was date, is [Y]",1
"The [X], who said 5th, is [Y]",1
"The [X], who leaved Shit, is [Y]",1
"The [X], who went to drive, is [Y]",2
"The [X], who drove on a road, is [Y]",1
"The [X], who had to feel it, is [Y]",1
"The [X], who took you to the road, is [Y]",1
"The [X], who turned the wheel, is [Y]",2
"The [X], who kept the way, is [Y]",1
"The [X], who came on Stop, is [Y]",1
"The [X], who put the can, is [Y]",1
"The [X], who supposed to drink, is [Y]",1
"The [X], who answered the phone, is [Y]",1
"The [X], who was weak, is [Y]",1
"The [X], who took care of this part, is [Y]",1
"The [X], who was interested in son, is [Y]",1
"The [X], who came back from hospital, is [Y]",1
"The [X], who got in the car, is [Y]",2
"The [X], who took a subway, is [Y]",2
"The [X], who took a ride, is [Y]",1
"The [X], who closed the door, is [Y]",1
"The [X], who was liquor, is [Y]",1
"The [X], who wanted to drink, is [Y]",2
"The [X], who drank Ju, is [Y]",1
"The [X], who was famous, is [Y]",1
"The [X], who bought this at the stand, is [Y]",1
"The [X], who grilled this squid, is [Y]",1
"The [X], who went Sum, is [Y]",1
"The [X], who was crazy about meat, is [Y]",1
"The [X], who was the line, is [Y]",1
"The [X], who bought an cleaner, is [Y]",1
"The [X], who had to get a training, is [Y]",1
"The [X], who gave a sheet, is [Y]",1
"The [X], who was illegal, is [Y]",1
"The [X], who believed the man, is [Y]",1
"The [X], who wannaed drive, is [Y]",1
"The [X], who was a coach, is [Y]",1
"The [X], who drove for a time, is [Y]",1
"The [X], who stepped on the clutch, is [Y]",1
"The [X], who did Go, is [Y]",1
"The [X], who was bigger, is [Y]",1
"The [X], who glanced over it, is [Y]",1
"The [X], who did it by yourself, is [Y]",1
"The [X], who meant it, is [Y]",1
"The [X], who told to drink me, is [Y]",1
"The [X], who smoked kids, is [Y]",1
"The [X], who said stop, is [Y]",1
"The [X], who helped me with that wire, is [Y]",1
"The [X], who threw this rope, is [Y]",1
"The [X], who was K, is [Y]",2
"The [X], who was 34, is [Y]",2
"The [X], who needed two frasers, is [Y]",1
"The [X], who got ta stop this bleeding, is [Y]",2
"The [X], who went to do a ventriculostomy, is [Y]",1
"The [X], who was late for funeral, is [Y]",1
"The [X], who started talking, is [Y]",1
"The [X], who watchinned this for, is [Y]",1
"The [X], who split two Two, is [Y]",1
"The [X], who ended a universe, is [Y]",1
"The [X], who wanted tell, is [Y]",1
"The [X], who was died some kind, is [Y]",1
"The [X], who turned us onto the Todd, is [Y]",1
"The [X], who was ya, is [Y]",1
"The [X], who bored myself, is [Y]",1
"The [X], who wished one, is [Y]",1
"The [X], who saw ya, is [Y]",1
"The [X], who answered phone, is [Y]",1
"The [X], who was at two places, is [Y]",1
"The [X], who ed precious, is [Y]",1
"The [X], who payed fifty bucks, is [Y]",1
"The [X], who was supposed to Okay, is [Y]",1
"The [X], who slept outside the bed, is [Y]",1
"The [X], who went to have the bedsometime, is [Y]",1
"The [X], who was unspoken, is [Y]",1
"The [X], who came the time, is [Y]",1
