template,frequency
"The [X], who researched recipes, is [Y]",1
"The [X], who invested time, is [Y]",1
"The [X], who loved jam, is [Y]",1
"The [X], who expanded business, is [Y]",1
"The [X], who discussed to start what, is [Y]",1
"The [X], who applied them to ideas, is [Y]",1
"The [X], who learnt to read tables, is [Y]",1
"The [X], who was able to read tables, is [Y]",1
"The [X], who looked for the title, is [Y]",1
"The [X], who checked the labels, is [Y]",1
"The [X], who looked for any notes, is [Y]",1
"The [X], who scanned the rows, is [Y]",1
"The [X], who created graphs, is [Y]",1
"The [X], who used to plot tools, is [Y]",1
"The [X], who compared the representation, is [Y]",1
"The [X], who was the game, is [Y]",1
"The [X], who learnt an skill in fields, is [Y]",1
"The [X], who identified insights, is [Y]",1
"The [X], who hoped helpful, is [Y]",1
"The [X], who was Goals, is [Y]",1
"The [X], who was objectives, is [Y]",1
"The [X], who ranged from goals, is [Y]",1
"The [X], who provided a roadmap, is [Y]",1
"The [X], who focussed on you, is [Y]",2
"The [X], who said to retire, is [Y]",1
"The [X], who needed to start, is [Y]",1
"The [X], who used to determine a calculator, is [Y]",1
"The [X], who supposed a balance, is [Y]",1
"The [X], who took to pay you, is [Y]",1
"The [X], who payed the balance, is [Y]",1
"The [X], who invested in Stocks, is [Y]",1
"The [X], who considered tolerance, is [Y]",1
"The [X], who remembered to consider budget, is [Y]",1
"The [X], who took control of finances, is [Y]",1
"The [X], who was listed on List, is [Y]",1
"The [X], who supposed to purchase a company, is [Y]",1
"The [X], who used to find List, is [Y]",1
"The [X], who used to enter the bar, is [Y]",1
"The [X], who browsed through the listings, is [Y]",1
"The [X], who clicked on the listing, is [Y]",1
"The [X], who reached the price, is [Y]",1
"The [X], who finalized the transaction, is [Y]",1
"The [X], who was important to inspect the equipment, is [Y]",1
"The [X], who thought of any marketplaces, is [Y]",1
"The [X], who was some equipment, is [Y]",1
"The [X], who accessed a range, is [Y]",1
"The [X], who remembered to inspect the equipment, is [Y]",1
"The [X], who was photography, is [Y]",1
"The [X], who was the principles, is [Y]",1
"The [X], who was photos, is [Y]",1
"The [X], who documented a history, is [Y]",1
"The [X], who was the time, is [Y]",1
"The [X], who was positioned for photos, is [Y]",1
"The [X], who was avoided photos, is [Y]",1
"The [X], who was needed for photos, is [Y]",1
"The [X], who was types of poems, is [Y]",1
"The [X], who used to enhance devices, is [Y]",1
"The [X], who started with a exercise, is [Y]",1
"The [X], who wrote a haiku, is [Y]",1
"The [X], who was like a rose, is [Y]",1
"The [X], who honed poets, is [Y]",1
"The [X], who introduced students to careers, is [Y]",1
"The [X], who covered the role, is [Y]",1
"The [X], who included a discussion, is [Y]",1
"The [X], who was pediatrics, is [Y]",1
"The [X], who was an specialty, is [Y]",1
"The [X], who was the ranges of patients, is [Y]",1
"The [X], who was the types of pediatricians, is [Y]",1
"The [X], who was the responsibilities, is [Y]",1
"The [X], who was required a pediatrician, is [Y]",1
"The [X], who was necessary to be, is [Y]",1
"The [X], who was the pediatrician, is [Y]",1
"The [X], who was important in pediatrics, is [Y]",1
"The [X], who was programs, is [Y]",1
"The [X], who benefited children, is [Y]",1
"The [X], who was diseases, is [Y]",1
"The [X], who managed diseases, is [Y]",2
"The [X], who was some diseases in children, is [Y]",1
"The [X], who introduced students to the world, is [Y]",1
"The [X], who considered pursuing, is [Y]",1
"The [X], who learnt about chromatography, is [Y]",1
"The [X], who used to monitor the exposure, is [Y]",1
"The [X], who was a metabolite of benzene, is [Y]",1
"The [X], who was possible to determine, is [Y]",1
"The [X], who was used to analyze samples, is [Y]",1
"The [X], who was able to detect acid, is [Y]",1
"The [X], who demonstrated the sensitivity, is [Y]",1
"The [X], who was one of the forms, is [Y]",1
"The [X], who was advanced, is [Y]",1
"The [X], who explored the workings, is [Y]",1
"The [X], who worked by the engine, is [Y]",1
"The [X], who transferred to the wheels, is [Y]",1
"The [X], who used engines, is [Y]",1
"The [X], who changed the use, is [Y]",1
"The [X], who was 1.6 engines, is [Y]",1
"The [X], who worked by a fuel, is [Y]",1
"The [X], who forced the pistons, is [Y]",1
"The [X], who used to increase a turbocharger, is [Y]",1
"The [X], who provided an look, is [Y]",1
"The [X], who understood essential to understand a technology, is [Y]",1
"The [X], who saw faster, is [Y]",1
"The [X], who was Pipe, is [Y]",1
"The [X], who was a type of pipe, is [Y]",1
"The [X], who was made from a material, is [Y]",1
"The [X], who was known for durability, is [Y]",2
"The [X], who chose Pipe, is [Y]",1
"The [X], who was flexible, is [Y]",1
"The [X], who was resistant to corrosion, is [Y]",1
"The [X], who was conditions, is [Y]",2
"The [X], who developed cracks, is [Y]",1
"The [X], who became overloaded, is [Y]",1
"The [X], who was essential to follow procedures, is [Y]",1
"The [X], who was an aspect of any project, is [Y]",1
"The [X], who requested a certificate, is [Y]",1
"The [X], who provided years, is [Y]",1
"The [X], who defined oil, is [Y]",1
"The [X], who identified the importance, is [Y]",1
"The [X], who was Oil, is [Y]",1
"The [X], who contained cannabidiol, is [Y]",1
"The [X], who was produced by the plant, is [Y]",1
"The [X], who was used as a solvent, is [Y]",1
"The [X], who involved plants, is [Y]",1
"The [X], who contained levels, is [Y]",1
"The [X], who went through a process, is [Y]",1
"The [X], who was an step in the oil, is [Y]",1
"The [X], who tested the product, is [Y]",1
"The [X], who imagined to buy some oil, is [Y]",1
"The [X], who looked for a brand, is [Y]",1
"The [X], who wanted sure, is [Y]",1
"The [X], who learnt about oil, is [Y]",1
"The [X], who discussed have make a buck, is [Y]",1
"The [X], who began with the story, is [Y]",1
"The [X], who bought the Amiibo, is [Y]",1
"The [X], who tried to Make Money, is [Y]",1
"The [X], who moved to make a buck, is [Y]",1
"The [X], who reached enough to meet 365, is [Y]",1
"The [X], who discussed the value, is [Y]",1
"The [X], who was important to do research, is [Y]",1
"The [X], who saw a 2,500, is [Y]",1
"The [X], who learnt have make a buck, is [Y]",1
"The [X], who applied the skills, is [Y]",4
"The [X], who had a passion, is [Y]",1
"The [X], who was an part of entrepreneurship, is [Y]",1
"The [X], who involved relationships, is [Y]",1
"The [X], who was another aspect, is [Y]",1
"The [X], who involved can create understanding, is [Y]",1
"The [X], who saw technological, is [Y]",1
"The [X], who learnt to make a sandwich, is [Y]",1
"The [X], who was perfect for a snack, is [Y]",2
"The [X], who prepared sure to impress this sandwich, is [Y]",1
"The [X], who cut two slices, is [Y]",1
"The [X], who used to core the cutter, is [Y]",1
"The [X], who spread the top, is [Y]",1
"The [X], who sprinkled granola on top, is [Y]",1
"The [X], who placed the slice, is [Y]",1
"The [X], who squeezed the sandwich, is [Y]",1
"The [X], who brushed the mixture, is [Y]",1
"The [X], who allowed the slices, is [Y]",1
"The [X], who used a type, is [Y]",2
"The [X], who used any type, is [Y]",2
"The [X], who made sure to adjust the measurements, is [Y]",1
"The [X], who used a cutter, is [Y]",1
"The [X], who used any cutter, is [Y]",1
"The [X], who made sure to fit the slice, is [Y]",1
"The [X], who prepared a sandwich, is [Y]",1
"The [X], who remembered to apply the skills, is [Y]",1
"The [X], who learnt about permaculture, is [Y]",2
"The [X], who explored sustainable, is [Y]",1
"The [X], who got to explore food, is [Y]",1
"The [X], who observed, is [Y]",1
"The [X], who obtained a yield, is [Y]",1
"The [X], who applied regulation, is [Y]",1
"The [X], who produced no waste, is [Y]",1
"The [X], who applied these principles, is [Y]",1
"The [X], who imagined to turn a plot, is [Y]",1
"The [X], who designed it, is [Y]",1
"The [X], who explored methods, is [Y]",1
"The [X], who was achieved through rotation, is [Y]",1
"The [X], who was the practice of areas, is [Y]",1
"The [X], who helped to prevent buildup, is [Y]",1
"The [X], who was the practice of the area, is [Y]",1
"The [X], who helped to increase yields, is [Y]",1
"The [X], who was the process of a amendment, is [Y]",1
"The [X], who helped to improve health, is [Y]",1
"The [X], who let design, is [Y]",2
"The [X], who grew, is [Y]",1
"The [X], who rotated them, is [Y]",1
"The [X], who explored models, is [Y]",1
"The [X], who was a form of agriculture, is [Y]",1
"The [X], who included gardens, is [Y]",1
"The [X], who worked towards a system, is [Y]",1
"The [X], who was an skill for reasons, is [Y]",1
"The [X], who learnt to read documents, is [Y]",2
"The [X], who was some rules, is [Y]",1
"The [X], who used to look a dictionary, is [Y]",1
"The [X], who payed attention to the structure, is [Y]",1
"The [X], who looked for terms, is [Y]",1
"The [X], who indicated what, is [Y]",1
"The [X], who voted to support the Sheriffs, is [Y]",1
"The [X], who was the issue, is [Y]",1
"The [X], who was the order, is [Y]",1
"The [X], who supported the Sheriffs, is [Y]",1
"The [X], who opposed the release, is [Y]",2
"The [X], who supposed a document, is [Y]",1
"The [X], who payed the party, is [Y]",1
"The [X], who referred to the person, is [Y]",2
"The [X], who learnt to use language, is [Y]",1
"The [X], who understood Functions, is [Y]",1
"The [X], who was essential in mathematics, is [Y]",1
"The [X], who described to model processes, is [Y]",1
"The [X], who was a function of the form, is [Y]",1
"The [X], who was e, is [Y]",1
"The [X], who was positive, is [Y]",3
"The [X], who increased positive, is [Y]",1
"The [X], who converged for all values, is [Y]",1
"The [X], who was defined as the correlation, is [Y]",1
"The [X], who governed the distribution, is [Y]",1
"The [X], who was used to model phenomena, is [Y]",1
"The [X], who helped the behavior, is [Y]",1
"The [X], who discussed the influence, is [Y]",1
"The [X], who saw examples of sequences, is [Y]",1
"The [X], who understood essential for anyone, is [Y]",1
"The [X], who applied these insights, is [Y]",1
"The [X], who watched the video, is [Y]",1
"The [X], who answered the questions, is [Y]",2
"The [X], who chose for curtains, is [Y]",1
"The [X], who chose the choice for needs, is [Y]",1
"The [X], who was unsure to start, is [Y]",1
"The [X], who was the market, is [Y]",1
"The [X], who was the salaries, is [Y]",1
"The [X], who was the qualifications, is [Y]",1
"The [X], who used to find them, is [Y]",1
"The [X], who was areas, is [Y]",1
"The [X], who improved on weaknesses, is [Y]",1
"The [X], who was included in a resume, is [Y]",1
"The [X], who was avoided a resume, is [Y]",1
"The [X], who was a letter, is [Y]",1
"The [X], who was included in a letter, is [Y]",1
"The [X], who was the statement, is [Y]",1
"The [X], who was values, is [Y]",1
"The [X], who was reputation, is [Y]",1
"The [X], who was competitors, is [Y]",1
"The [X], who was achievements, is [Y]",1
"The [X], who told me about yourself, is [Y]",1
"The [X], who wanted to work, is [Y]",1
"The [X], who was strengths, is [Y]",1
"The [X], who leaved job, is [Y]",1
"The [X], who negotiated Salary, is [Y]",1
"The [X], who was a salary for the position, is [Y]",1
"The [X], who was opportunities for growth, is [Y]",1
"The [X], who was a period, is [Y]",1
"The [X], who was the policy, is [Y]",1
"The [X], who responded to the offer, is [Y]",1
"The [X], who increased a fit for you, is [Y]",1
"The [X], who remembered professional, is [Y]",1
"The [X], who learnt about partnerships, is [Y]",1
"The [X], who was able to identify the components, is [Y]",1
"The [X], who was types of partnerships, is [Y]",1
"The [X], who shared responsibility, is [Y]",1
"The [X], who was two types of partners, is [Y]",1
"The [X], who managed liable for any debts, is [Y]",1
"The [X], who was similar to partnerships, is [Y]",1
"The [X], who allowed resources, is [Y]",1
"The [X], who shared the risk, is [Y]",1
"The [X], who improved the image, is [Y]",1
"The [X], who was some partnership, is [Y]",1
"The [X], who had to achieve goals, is [Y]",1
"The [X], who conducted compatible, is [Y]",1
"The [X], who helped avoid, is [Y]",2
"The [X], who developed a Contract, is [Y]",1
"The [X], who was developed the terms, is [Y]",1
"The [X], who was essential to any partnership, is [Y]",1
"The [X], who communicated everyone, is [Y]",2
"The [X], who evaluated Progress, is [Y]",1
"The [X], who was conducted the success, is [Y]",1
"The [X], who helped satisfied with the partnership, is [Y]",1
"The [X], who was a tool for businesses, is [Y]",1
